SNCT_SEQ,REG_DT,MAX_SPD,CCTV_CNT,FCLTY_NM,ROAD_WDT,CCTV_YN,ADDR,SIGUN_CD,SIGUN_NM,X,Y,FCLTY_TY,GEOM,DATA_TYPE
45291,20210622,30,0,성산어린이집,7,2 ,서울특별시 강서구 개화동로23길 111 (방화동) 성산어린이집,11500,강서구,126.81145058965554,37.56529455241935,1,"POLYGON((126.81069757837864 37.5654172342178,126.81061851227052 37.565351785288215,126.81068645340447 37.565340631816895,126.8114602822274 37.56481704059584,126.81151389845805 37.56487569087772,126.81069757837864 37.5654172342178))",C0103
45290,20210622,30,1,꿈을여는어린이집,5,1 ,서울특별시 강서구 곰달래로53가길 6 (화곡동) 꿈을여는어린이집,11500,강서구,126.85923484185798,37.53358433693699,1,"POLYGON((126.85905383486117 37.5335751110432,126.85909349741341 37.53354137086265,126.85972913314771 37.53395658768225,126.85969795198493 37.533992590651025,126.85905383486117 37.5335751110432))",C0103
45289,20210622,30,1,하늘마음어린이집,8,1 ,"서울특별시 강서구 초록마을로 102 (화곡동, 다나네스트빌) 구립하늘마음어린이집",11500,강서구,126.85151127928253,37.539019332826406,1,"POLYGON((126.851591246383 37.53863425610736,126.85165630176931 37.53863659034557,126.85166458258107 37.538740215681216,126.85163614390996 37.53881676490527,126.8516131706404 37.53899017842293,126.85184683432426 37.53955584888659,126.85169978529312 37.53953313932736,126.85169429737729 37.53944753750175,126.85158741319884 37.53914106344808,126.85153107127546 37.53902386270843,126.851591246383 37.53863425610736))",C0103
45288,20210622,30,0,사이언스파크어린이집,20~26,2 ,서울특별시 강서구 마곡중앙10로 30 (마곡동) 통합지원센터1층 사이언스파크어린이집,11500,강서구,126.83131192571662,37.563807277391604,1,"POLYGON((126.82969791445494 37.564296002704296,126.82967566695393 37.564124781509044,126.83214367753311 37.56388054249354,126.83217155958985 37.564065286176024,126.82969791445494 37.564296002704296))",C0103
45285,20210622,30,0,강서유치원,10,2 ,서울특별시 강서구 까치산로18길 7-19 (화곡동) 강서유치원,11500,강서구,126.85000877739975,37.548270300214604,1,"POLYGON((126.84937296117518 37.547911344167105,126.84946363538673 37.54783937995947,126.85094635896958 37.54910716299595,126.85084154817982 37.54917460548094,126.84937296117518 37.547911344167105))",C0103
18986,20190331,30,1,방화초등학교,7~14,1 ,서울특별시 강서구 양천로6길 92 (방화동) .,11500,강서구,126.80743759022236,37.56857829201496,1,"POLYGON((126.80765076401318 37.56787799167733,126.80757444488398 37.56787786730829,126.80757256842338 37.56861823378521,126.80755897882727 37.56911571813706,126.80754128955546 37.569303726888826,126.80754619639931 37.56932137188803,126.80744530739402 37.569323167029495,126.8074165917548 37.56995775794786,126.80739221965085 37.570817559281224,126.80738426484444 37.571963927352684,126.80755107036948 37.57196894151584,126.80757072019972 37.570304689211824,126.80760979516216 37.56944878593457,126.80760487612301 37.569446818266854,126.80761986967217 37.569360662652684,126.80763720423741 37.569321520143,126.80763974467925 37.56930195024644,126.80764512700395 37.56912369727607,126.80765633362336 37.56857332050326,126.80764422337877 37.56850671736578,126.80765076401318 37.56787799167733))",C0103
19272,20190331,30,2,신정초등학교,8,1 ,서울특별시 강서구 곰달래로31가길 27 (화곡동) .,11500,강서구,126.85284387908519,37.532097155822214,1,"POLYGON((126.85143887279123 37.53096441495131,126.851348457305 37.530960617889065,126.85112709060235 37.53430339810679,126.85121751011171 37.534307195345,126.85133158415444 37.532566071903226,126.85134874418584 37.53255636282128,126.85134417257292 37.53238007632226,126.8513241211664 37.53256417048433,126.85134397040672 37.53248193436931,126.85130955077653 37.53246621344484,126.85134887633616 37.53248977920383,126.85133422374187 37.53247597518982,126.85136477016164 37.53194910856892,126.85143887279123 37.53096441495131))",C0103
19273,20190331,30,2,신정초등학교,5~6,1 ,서울특별시 강서구 곰달래로31가길 27 (화곡동) .,11500,강서구,126.85284387908519,37.532097155822214,1,"POLYGON((126.85386951711537 37.53390438088841,126.8538829738356 37.533378219440316,126.85383709590698 37.53294331742992,126.85359500008357 37.53220852207274,126.85358792420938 37.5320518067815,126.85369904695378 37.53136165039669,126.85364091878944 37.53136242690882,126.85352887916376 37.53205957236283,126.85352863168124 37.53220060098017,126.85378287091649 37.53298830032168,126.8538262780644 37.53344277338983,126.85380816549934 37.53389714785805,126.85386951711537 37.53390438088841))",C0103
19274,20190331,30,3,신정초등학교,8,1 ,서울특별시 강서구 곰달래로31가길 27 (화곡동) .,11500,강서구,126.85284387908519,37.532097155822214,1,"POLYGON((126.85459542077395 37.53222491747916,126.8514215359617 37.53183556390474,126.851377364295 37.53178849863568,126.85136230934921 37.531949105540505,126.85141649121792 37.531911939811565,126.85345571518268 37.53214241870608,126.85396469019871 37.532217381720145,126.85458679986374 37.5322947343984,126.85459542077395 37.53222491747916))",C0103
19275,20190331,30,2,신정초등학교,7~8,1 ,서울특별시 강서구 곰달래로31가길 27 (화곡동) .,11500,강서구,126.85284387908519,37.532097155822214,1,"POLYGON((126.8538236869465 37.53350933161682,126.85377445001382 37.53353472389149,126.85261369644743 37.53345885831333,126.85128070432927 37.53340429852048,126.85127568254839 37.53346893898985,126.85229382709991 37.53351330707929,126.85378177257789 37.533579850541784,126.85382348049505 37.53361510876901,126.85392671789485 37.533660331613795,126.85426412571405 37.53386658218657,126.85431230238777 37.53381933911906,126.8538236869465 37.53350933161682))",C0103
19276,20190331,30,2,신정초등학교,6,1 ,서울특별시 강서구 곰달래로31가길 27 (화곡동) .,11500,강서구,126.85284387908519,37.532097155822214,1,"POLYGON((126.85195457426812 37.53342866131841,126.85195457814193 37.53342670159002,126.85192515055685 37.53338945341101,126.85186884804168 37.53325423276583,126.85169318000207 37.53253517170759,126.85179015478272 37.531998612603815,126.85182466225014 37.53195556554726,126.8517066382441 37.53193778028307,126.85172378577775 37.53197697284139,126.85162922521431 37.532494051081095,126.85162216953198 37.53250052943018,126.85162770150517 37.53256360640593,126.85162908554909 37.532564554019174,126.85183660214078 37.53338346335789,126.85180455496693 37.53342651342554,126.85195457426812 37.53342866131841))",C0103
19277,20190331,30,1,우일유치원,6,1 ,서울특별시 강서구 곰달래로47길 88 (화곡동) 우일유치원,11500,강서구,126.85519450550171,37.53513853877028,1,"POLYGON((126.8557960848952 37.53443609286394,126.85471915011055 37.53551372045416,126.85467384488346 37.53553844220861,126.85476426746901 37.53558585594443,126.85477284492192 37.53553856399644,126.85585540167504 37.5344789627852,126.8557960848952 37.53443609286394))",C0103
19278,20190331,30,2,우일유치원,8,1 ,서울특별시 강서구 곰달래로47길 88 (화곡동) 우일유치원,11500,강서구,126.85519450550171,37.53513853877028,1,"POLYGON((126.85594325760599 37.53494777344982,126.85595817670838 37.53493119430761,126.85596414512142 37.534924088421754,126.85599695610648 37.53489330476431,126.85586549549727 37.53481999739,126.8558030520374 37.53477724230506,126.85569894743827 37.5347225808286,126.85585955446402 37.53481287697323,126.85509766872826 37.53431585545864,126.85504381773309 37.534372101879065,126.85575530820422 37.53483171817681,126.85594325760599 37.53494777344982))",C0103
19279,20190331,30,1,윤서유치원,17,1 ,"서울특별시 강서구 화곡로13길 107 (화곡동, 화곡푸르지오) 윤서유치원",11500,강서구,126.83299299313914,37.54213584951349,1,"POLYGON((126.83313562631213 37.541791754782544,126.83172698232221 37.54174470594152,126.83171532284018 37.54189785910853,126.83301469355041 37.54194127954248,126.83306270298968 37.541977387370906,126.83313562631213 37.541791754782544))",C0103
19280,20190331,30,2,윤서유치원,8,1 ,"서울특별시 강서구 화곡로13길 107 (화곡동, 화곡푸르지오) 윤서유치원",11500,강서구,126.83299299313914,37.54213584951349,1,"POLYGON((126.83346530780295 37.54110924100194,126.83343986690574 37.54109165773659,126.83336070118682 37.541073526071536,126.83331326327264 37.54124793231416,126.833265103698 37.5412793992834,126.83327362015213 37.54126589632566,126.8332651237621 37.54127038932352,126.83324239815536 37.54131315467756,126.83323953424997 37.5413289181125,126.83325924547667 37.54136949089304,126.83314983559595 37.54176249240116,126.83305600791039 37.54197634698863,126.83316061375284 37.54200352478905,126.83321568467744 37.54187624118333,126.83322702500001 37.54186499471558,126.83322419117403 37.541867243210184,126.83325835258076 37.541770434087546,126.83326118138581 37.541770438081855,126.83323853087774 37.541779416084616,126.83338094860622 37.54134038021512,126.83339226877372 37.54133814369007,126.83338661620863 37.54133588321778,126.83341224068953 37.54126158696681,126.83342077214913 37.54124132652835,126.83340945700878 37.54124131056621,126.83346530780295 37.54110924100194))",C0103
19282,20190331,30,2,대유유치원,6,1 ,서울특별시 강서구 곰달래로57길 39 (화곡동) 대유유치원,11500,강서구,126.86173517962746,37.533984294748116,1,"POLYGON((126.8619348970986 37.532248188830025,126.86186984692253 37.53224586026212,126.86173099584396 37.53391705348786,126.86170936322185 37.53417910581961,126.86170358971381 37.534242169073394,126.86170077366795 37.534235408274064,126.86169772052455 37.534357039725215,126.86169490031521 37.53435253142146,126.86169906694013 37.53435850620916,126.86161224233207 37.53542383712224,126.86156972219644 37.53547334228872,126.86171961150023 37.53548703289479,126.86167443756715 37.53544192998945,126.86179322311126 37.53391712632853,126.86180764829696 37.53376397316378,126.86180629773362 37.53376475917677,126.86181763669481 37.533751257440656,126.86182065221328 37.53364989843645,126.86182065221328 37.53364989843645,126.86181634161434 37.53365135830005,126.86183082072131 37.53346892267806,126.8619348970986 37.532248188830025))",C0103
19284,20190331,30,2,신곡초등학교,6,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85760217492792 37.53879667288701,126.85648175169601 37.53843253455368,126.85578632797699 37.53807520685512,126.85543249291679 37.53788283880478,126.85485260623861 37.53756677762171,126.85441525255838 37.53732729418213,126.85437580322888 37.537380134177866,126.85489920065562 37.537651078333035,126.85531934629786 37.53788270023638,126.85579363532614 37.538114386767425,126.85643247074394 37.53847948428953,126.85666356943948 37.53855614726027,126.85756803408452 37.53884342241795,126.85760217492792 37.53879667288701))",C0103
19285,20190331,30,1,신곡초등학교,6,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85501647086139 37.5366944156053,126.85496117438387 37.53666302084345,126.85443256424955 37.537297875273644,126.85438826185873 37.53731545776236,126.85447426668354 37.53736649275091,126.85446448383053 37.53733512587669,126.85501647086139 37.5366944156053))",C0103
19286,20190331,30,1,신곡초등학교,8,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85595904479995 37.53653193766905,126.85589517665447 37.53648680976005,126.85548364435668 37.53689567608651,126.85533326427887 37.537061974194216,126.8549166411055 37.53755505316821,126.85486249865633 37.537570664081294,126.85498782800776 37.53763348251922,126.85498545795733 37.53758646996453,126.85521714694814 37.537326252806416,126.85534291109589 37.53716384403062,126.85551792146441 37.53697210028889,126.85555488981113 37.536929055258334,126.8556584232398 37.53682342697802,126.85595904479995 37.53653193766905))",C0103
19287,20190331,30,1,신곡초등학교,5,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85721139441456 37.53713469384087,126.85720653983925 37.537099436439355,126.85706140131165 37.53711493816023,126.85706624459806 37.53715607468152,126.85674182755464 37.53748288131212,126.8561008497763 37.538236193606195,126.85618933281667 37.53827939170746,126.85616482488851 37.538226473196055,126.85677861171321 37.5375358146342,126.85681313220555 37.53750060489775,126.85687969106064 37.537426240443395,126.85710553494415 37.537185494908975,126.8571522898294 37.537171856240235,126.85721139441456 37.53713469384087))",C0103
19288,20190331,30,1,신곡초등학교,5~8,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85678127117838 37.53743200018188,126.85673459096047 37.53740649034691,126.85571839170468 37.5367641242037,126.85566453940824 37.53682037088113,126.85572959335329 37.53682270287309,126.8566828574376 37.53744951782543,126.85672209124175 37.53750831064978,126.85678127117838 37.53743200018188))",C0103
19289,20190331,30,1,신곡초등학교,6,1 ,서울특별시 강서구 등촌로13자길 42-14 (화곡동) .,11500,강서구,126.85555434393086,37.53804283868685,1,"POLYGON((126.85627260970276 37.5371884952357,126.85616452528163 37.53711590077614,126.85618409026577 37.53716489391664,126.85555299313651 37.53791233631853,126.85550868484448 37.537918161102425,126.85560206256251 37.537975083344534,126.85559475914945 37.53793392124866,126.85622341969798 37.53718843535732,126.85627260970276 37.5371884952357))",C0103
19291,20190331,30,1,우장초등학교,4~6,1 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84682557541447 37.54970106276376,126.84643777246143 37.54926769720061,126.84635662178586 37.5492460352482,126.84630248519737 37.54925380343015,126.84619626699201 37.54946715660227,126.84590532798309 37.54978016681293,126.84575709163454 37.5500914030561,126.84590941206972 37.55018758073714,126.84595875954886 37.550115182361814,126.84587272587618 37.550087634732456,126.84589523273007 37.549901585605376,126.8459717676892 37.54977437445387,126.84624047790525 37.54949854631607,126.8463196340069 37.549292996660746,126.84637868919057 37.549287194529334,126.84663639119312 37.54957742556596,126.84670020472505 37.54965193079191,126.84669024314222 37.54970872576557,126.84655234135258 37.5497829690647,126.8466113086025 37.549820256859356,126.84682557541447 37.54970106276376))",C0103
19292,20190331,30,1,우장초등학교,4,1 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84646434626237 37.54832564838731,126.84592950565522 37.54761392941102,126.84557630549503 37.547117919113745,126.84549262320229 37.547145244883644,126.84563231193843 37.54739613039786,126.8459635200158 37.54784318755835,126.84617458441373 37.54808240726054,126.84616642267396 37.54808958178243,126.846200287917 37.548130170803425,126.84620896146956 37.54812164550393,126.84641015825044 37.54837261001677,126.84646434626237 37.54832564838731))",C0103
19293,20190331,30,1,우장초등학교,5,1 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84562075789219 37.54736982556424,126.84558406893615 37.54732698018474,126.8452272216293 37.547515722576186,126.84501195931819 37.547639327451925,126.84468627520945 37.54780558414663,126.84458997111935 37.54786176980841,126.84446533437387 37.5479381905283,126.84444828524431 37.54797420798721,126.84426119362817 37.54815416095808,126.84402261227925 37.548296503365144,126.84406282243275 37.54831607877347,126.84439126895575 37.54818361487759,126.84445361568628 37.548131889644,126.84441407457334 37.54810030262344,126.84455299718344 37.54795632592324,126.84479253320505 37.54783764482552,126.84505430615876 37.547682180431195,126.84562075789219 37.54736982556424))",C0103
19294,20190331,30,2,우장초등학교,6~10,1 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84408556746463 37.54826204893611,126.84374947921295 37.5479890528192,126.84352325818764 37.54770081994985,126.84333873968457 37.547434893035216,126.84341809360767 37.547367423439475,126.84321779473214 37.5470991107497,126.84301202824477 37.54674069063115,126.84295823955183 37.54675863906948,126.8430765426607 37.547004318322635,126.84334730687999 37.547396611986294,126.84325665564182 37.547455056558334,126.84345922363909 37.54774776718005,126.84368440185116 37.54799347167681,126.84402041478623 37.54830250779399,126.84408556746463 37.54826204893611))",C0103
19295,20190331,30,0,우장초등학교,12,2 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84340944918041 37.54737470996929,126.84320256074625 37.547073814890005,126.84312077917633 37.54694981903284,126.84301370695276 37.5467446996679,126.84295424609084 37.54676939804898,126.84315718809017 37.54712556201957,126.84334681682272 37.547387173823395,126.84332134940716 37.54741714276843,126.84332134940716 37.54741714276843,126.84340944918041 37.54737470996929))",C0103
19296,20190331,30,1,우장초등학교,6,1 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84519606044411 37.54753595418305,126.84513949859222 37.547526870036904,126.84462037480142 37.54684368205431,126.8445127746147 37.54689084281778,126.8445749939101 37.546899934711355,126.84509418759261 37.54754933555379,126.84509410369063 37.54758988035347,126.84519606044411 37.54753595418305))",C0103
19297,20190331,50,0,우장초등학교,25~30,2 ,서울특별시 강서구 화곡로 263 (화곡동) .,11500,강서구,126.84647650897445,37.54841249363616,1,"POLYGON((126.84756476265582 37.54918892343206,126.8467425583922 37.54824181137308,126.84633755081578 37.54780058434245,126.84596960374657 37.54727910294393,126.84566315178627 37.54677725232373,126.84520815807075 37.546058496738176,126.84493070450601 37.5461617474988,126.84512237562102 37.54649987337076,126.84594188505041 37.54760615157138,126.84647176611075 37.54832171630656,126.84641016201824 37.54837060540586,126.84648880614772 37.54840008029334,126.84653789908631 37.54845107297917,126.84671705455445 37.54866283746335,126.84687410355059 37.548853039092265,126.84729630187026 37.549331542377296,126.84756476265582 37.54918892343206))",C0103
19299,20190331,30,1,동그라미유치원,5,1 ,서울특별시 강서구 화곡로52길 14 (화곡동) 동그라미유치원,11500,강서구,126.84941812064295,37.549915956374825,1,"POLYGON((126.8491043393909 37.550221980010846,126.84857374409334 37.549588349886264,126.84852275642947 37.54961981940793,126.8490392104208 37.55025117918541,126.8491043393909 37.550221980010846))",C0103
19300,20190331,30,1,동그라미유치원,6,1 ,서울특별시 강서구 화곡로52길 14 (화곡동) 동그라미유치원,11500,강서구,126.84941812064295,37.549915956374825,1,"POLYGON((126.8501474737818 37.54921644350584,126.85010511864355 37.549175844844854,126.84954149189939 37.549492729721585,126.84882493826628 37.54988374850342,126.84886163487721 37.549924340375775,126.84931760310866 37.54968615873765,126.84965464681508 37.54949737884061,126.8501474737818 37.54921644350584))",C0103
19301,20190331,30,1,등서초등학교,8~10,1 ,서울특별시 강서구 화곡로58길 86 (화곡동) .,11500,강서구,126.85566180086774,37.551861043589234,1,"POLYGON((126.8535369411617 37.55304979202459,126.85232534477237 37.55082056536431,126.85220057257732 37.55086334358694,126.85342067995528 37.55309706274078,126.8535369411617 37.55304979202459))",C0103
19302,20190331,30,1,등서초등학교,10,1 ,서울특별시 강서구 화곡로58길 86 (화곡동) .,11500,강서구,126.85566180086774,37.551861043589234,1,"POLYGON((126.8570773624577 37.55123062433885,126.85699262090208 37.5511606944241,126.85608630559084 37.55167090936831,126.85550864364514 37.55193374564678,126.85506704977925 37.55205709158235,126.85476985300153 37.552124301218086,126.85453473177111 37.55227718134716,126.85424292008524 37.55248405087666,126.85295523888497 37.552680673699136,126.85297486200409 37.55277305035745,126.85412666772983 37.55261455192579,126.85427384845133 37.55258319875858,126.85439850049606 37.55249775778895,126.85481777024506 37.55221671237831,126.85491116013488 37.55220331220978,126.85524229442801 37.55214290131127,126.85579437469248 37.551943104928554,126.85641741930482 37.551619505115845,126.8570773624577 37.55123062433885))",C0103
19303,20190331,30,2,등서초등학교,5,1 ,서울특별시 강서구 화곡로58길 86 (화곡동) .,11500,강서구,126.85566180086774,37.551861043589234,1,"POLYGON((126.8543420652766 37.552421103409486,126.85429403009205 37.55238950923616,126.85417278664339 37.5521776251765,126.8536417978834 37.551224231027426,126.85365027981034 37.55122435162877,126.85362047579436 37.55123616997308,126.85358769839239 37.55124561348277,126.85359409884678 37.5512526209019,126.85425425448177 37.55247505489433,126.8543420652766 37.552421103409486))",C0103
19304,20190331,30,0,등서초등학교,4,2 ,서울특별시 강서구 화곡로58길 86 (화곡동) .,11500,강서구,126.85566180086774,37.551861043589234,1,"POLYGON((126.8542132094019 37.5515990621634,126.85419434146932 37.55156628670664,126.8529701778496 37.55200345770479,126.85299091259512 37.55206274662048,126.8530326424704 37.55203434956464,126.8542132094019 37.5515990621634))",C0103
19305,20190331,30,0,등서초등학교,4,2 ,서울특별시 강서구 화곡로58길 86 (화곡동) .,11500,강서구,126.85566180086774,37.551861043589234,1,"POLYGON((126.8545143902005 37.55205415353705,126.85396746011062 37.551149818457084,126.85392666012764 37.551165458862556,126.85420493898361 37.55164832889202,126.85445312724079 37.55204957894328,126.85419254716986 37.552200174514326,126.85422076460557 37.55223850174435,126.85447358983758 37.55206979412828,126.8545143902005 37.55205415353705))",C0103
19308,20190331,30,3,신월초등학교,8,1 ,서울특별시 강서구 강서로31길 48 (화곡동) .,11500,강서구,126.83894862792638,37.53940221209921,1,"POLYGON((126.8399133868096 37.53779371908108,126.83983231627911 37.53775443816935,126.83864500792504 37.53969976860165,126.83826973605831 37.54033385129964,126.83820058087527 37.540461090249515,126.83804481672642 37.540833034285725,126.83811611184645 37.5408546658788,126.83830891063336 37.54041422901606,126.8399133868096 37.53779371908108))",C0103
19309,20190331,30,2,신월초등학교,5,1 ,서울특별시 강서구 강서로31길 48 (화곡동) .,11500,강서구,126.83894862792638,37.53940221209921,1,"POLYGON((126.83993652199796 37.539634919689725,126.83848891666146 37.53908451044669,126.83845928356598 37.539131479605615,126.8398651226581 37.53966223578527,126.8398924235334 37.53972655911133,126.83994327324339 37.539758163013005,126.84001511554953 37.539695753515886,126.83993652199796 37.539634919689725))",C0103
19310,20190331,30,1,신월초등학교,12,1 ,서울특별시 강서구 강서로31길 48 (화곡동) .,11500,강서구,126.83894862792638,37.53940221209921,1,"MULTIPOLYGON(((126.84028172504557 37.539198748012346,126.83851074854643 37.53850381882041,126.83845070790494 37.53860083649273,126.84022168726442 37.53929576748018,126.84028172504557 37.539198748012346)))",C0103
19433,20190331,30,2,신월초등학교,5,1 ,서울특별시 강서구 강서로31길 48 (화곡동) .,11500,강서구,126.83894862792638,37.53940221209921,1,"POLYGON((126.83940306254638 37.540644891140765,126.83993385732818 37.53975637079225,126.83987734554174 37.539726921656595,126.83933673020067 37.54061738798735,126.83940306254638 37.540644891140765))",C0103
19434,20190331,30,1,월정초등학교,15,1 ,서울특별시 강서구 월정로 176 (화곡동) .,11500,강서구,126.83572094623186,37.53448979466125,1,"POLYGON((126.83772272314111 37.53119072328038,126.83757009667826 37.53114095843726,126.83701945025054 37.532029937649796,126.83641476442168 37.5330494843243,126.83581295973731 37.53403749671758,126.83512602475692 37.53514251701413,126.83477399186053 37.535727674833964,126.83492092890842 37.535795455300025,126.83557387113564 37.534717418999236,126.83574134283629 37.53444960459321,126.83576122651348 37.5344113397522,126.83596276240456 37.53408725988947,126.8365305057899 37.53315325960306,126.83718904879164 37.53207972659761,126.83772272314111 37.53119072328038))",C0103
19435,20190331,30,1,월정초등학교,8,1 ,서울특별시 강서구 월정로 176 (화곡동) .,11500,강서구,126.83572094623186,37.53448979466125,1,"POLYGON((126.83753228472024 37.535533281837395,126.83559354728804 37.53477375888359,126.83556251741389 37.5347354231876,126.83550003721297 37.5348502136517,126.83555381417044 37.5348345210511,126.83749256743153 37.53558728717426,126.83753228472024 37.535533281837395))",C0103
19436,20190331,30,2,월정초등학교,8,1 ,서울특별시 강서구 월정로 176 (화곡동) .,11500,강서구,126.83572094623186,37.53448979466125,1,"POLYGON((126.83804112208601 37.534367185977196,126.83797318872861 37.53438961779022,126.83621248947101 37.533713691509256,126.83617840457318 37.53377896673229,126.8379306633358 37.534434609433816,126.83795879753954 37.53450447553435,126.83804112208601 37.534367185977196))",C0103
19437,20190331,30,2,월정초등학교,11~14,1 ,서울특별시 강서구 월정로 176 (화곡동) .,11500,강서구,126.83572094623186,37.53448979466125,1,"POLYGON((126.83944011746607 37.532255124803186,126.83933551326409 37.53223245753487,126.83799570974882 37.53443920368288,126.83739388042066 37.53544299137097,126.83734577032709 37.5354541876143,126.83752098510101 37.53552650879327,126.83750412609442 37.53547467811084,126.8383925009156 37.53407033735851,126.83944011746607 37.532255124803186))",C0103
19440,20190331,30,1,구립까치산어린이집,4,1 ,서울특별시 강서구 강서로12길 29-10 (화곡동) .,11500,강서구,126.84845006233178,37.53237044074411,1,"POLYGON((126.84866701385077 37.532000527349624,126.84858075698614 37.531967214943364,126.84806669692931 37.53292445311636,126.84811132011917 37.53294349914921,126.84862528914911 37.53201707479688,126.84866701385077 37.532000527349624))",C0103
19441,20190331,30,1,신영유치원,6,1 ,서울특별시 강서구 곰달래로25길 4 (화곡동) 신영유치원,11500,강서구,126.8491411039679,37.53099519055626,1,"POLYGON((126.84915870851708 37.530787979804025,126.84907103289143 37.53078561528676,126.84897797646072 37.53204914953502,126.84906848654131 37.53204926524371,126.84915870851708 37.530787979804025))",C0103
19106,20190331,30,0,방화초등학교,10,2 ,서울특별시 강서구 양천로6길 92 (방화동) .,11500,강서구,126.80743759022236,37.56857829201496,1,"POLYGON((126.80825470089134 37.569346018190906,126.80768631885955 37.56933725492784,126.80763964533075 37.56930780652631,126.80762727516368 37.569331279777344,126.80760483024288 37.56944289892374,126.80774030775792 37.56939415061871,126.80823487471945 37.56939691472139,126.80825705238097 37.56938911206911,126.80825470089134 37.569346018190906))",C0103
19107,20190331,30,0,방화초등학교,8,2 ,서울특별시 강서구 양천로6길 92 (방화동) .,11500,강서구,126.80743759022236,37.56857829201496,1,"POLYGON((126.8086494034803 37.568558354688356,126.80769815237903 37.568553814830466,126.80765139580626 37.56854589991637,126.8076510936221 37.56866341170676,126.80769057023066 37.56863018421273,126.80864527699936 37.56864937251739,126.8086494034803 37.568558354688356))",C0103
19111,20190331,30,2,삼정초등학교,20,1 ,서울특별시 강서구 금낭화로 222 (방화동) .,11500,강서구,126.81098439004253,37.5803739184875,1,"POLYGON((126.81172368642353 37.58160995023136,126.81161666586276 37.58151730922582,126.8115574447478 37.581372581677314,126.81138868549232 37.58095263934126,126.81081301900831 37.579451091380065,126.8108223226847 37.57930647328572,126.81073923552903 37.57917593317364,126.81060806173102 37.57921128833228,126.80986410592158 37.57888051871766,126.80960939167981 37.57876143747884,126.80943408675655 37.57857858505937,126.80932970765588 37.578621095162134,126.80939800449215 37.578708933608326,126.8094842127114 37.57878257484357,126.80956749634082 37.578834871972894,126.8096775684423 37.57889669633449,126.81064168121982 37.57934696513924,126.81071286317834 37.579472744109324,126.81112741027003 37.58059656670219,126.81151528086014 37.58155271287552,126.81154199886188 37.581590692048366,126.81161927467856 37.581664317399046,126.81172368642353 37.58160995023136))",C0103
19112,20190331,30,2,삼정초등학교,20,1 ,서울특별시 강서구 금낭화로 222 (방화동) .,11500,강서구,126.81098439004253,37.5803739184875,1,"POLYGON((126.81236108944658 37.57894473835486,126.81233438421486 37.57890201739067,126.81228991676895 37.57881421839899,126.81074876662434 37.57917689693273,126.81081994277643 37.579305046822675,126.81236108944658 37.57894473835486))",C0103
19113,20190331,30,1,예은어린이집,10,1 ,서울특별시 강서구 방화대로49길 52 (방화동) 예은어린이집,11500,강서구,126.814856992372,37.57820281617944,1,"POLYGON((126.81488735996807 37.57837220695729,126.8148875328347 37.57830238027661,126.81485364871278 37.57827079238472,126.81484151698568 37.577790033200486,126.81472549141041 37.57778534619208,126.8147347084945 37.57829988804853,126.81472900347838 37.57831789895342,126.81477699385889 37.57836752887359,126.81479673821323 37.57839458963949,126.81482792047599 37.57837436621626,126.81488735996807 37.57837220695729))",C0103
19114,20190331,30,1,예은어린이집,6,1 ,서울특별시 강서구 방화대로49길 52 (방화동) 예은어린이집,11500,강서구,126.814856992372,37.57820281617944,1,"POLYGON((126.81551663142729 37.57831591859781,126.814879867846 37.57830365934072,126.81488535534508 37.578373494897754,126.8155108321195 37.578372221592886,126.81551663142729 37.57831591859781))",C0103
